PostId,ParentId,CommentId,CommentContent
18776480,2076299,54205339,"Doing this from the Chrome console outputs ""Scripts may close only the windows that were opened by it"""
18776480,2076299,54641348,"Perfect! Works in IE 11, Chrome 46 and Firefox 41."
18776480,2076299,59949302,works perfectly but not on all browsers
18776480,2076299,67862167,Doesn't work. Scripts may close only the windows that were opened by it.
18776480,2076299,70201740,Works on Chrome.&#xA;Scripts may not close windows that were not opened by script.&#xA;On Firefox: Scripts may not close windows that were not opened by script.
18776480,2076299,74238706,"Not working in chrome 60.0.3079.0: ""Scripts may close only the windows that were opened by it."""
18776480,2076299,85804143,Just run this in Chrome console `Version 65.0.3325.162 (Official Build) (64-bit)` and it worked.
18776480,2076299,87969670,Doesn't work in Chrome 66
18776480,2076299,94322990,Chrome 71: Html file **yes** Served online **No**; FF 62 Both **No** IE 11 Both **Yes**
18835343,18835343,27788730,I can add a Google calendar without a webcal:// protocol! So much for that.
18855297,18835343,27824568,"Ah, thanks for the info on the new RFC and the introduction to CalConnect!"
18996869,18996869,28064280,"I can see all kinds of problems, but you need to analyze what's going on for yourself instead of expecting everyone to do your work for you. When you run this program (assuming it compiles), does it give you the output you expect?"
18996869,18996869,28064323,"Im not expecting people to answer for me, just tips on what seems wrong and i can go back and edit it myself, or hints as to what way i should go about it.. instead of how i am doing it."
18996981,18996869,28064384,"Yeah when i tested it originally that was the problem, it kept giving me the error. So the if/else seems more appropriate, thanks."
19063366,19063366,28178113,You don't need the delete. Creating the FileOutputStream will create a new file anyway.
19063366,19063366,28178634,@EJP: Thanks for the tip..
19063740,19063366,28178514,"It doesn't. Unless you know that the data is text, you shouldn't use Readers and Writers at all. Otherwise you are liable to corrupt the data. Untested code cannot possibly be an answer. -1"
19063740,19063366,28220155,"@EJP: Good point, I always thought that a BufferedReader is a buffer, designed for all kind of data (also just bytes), but it seems that Readers and Writers are designed for textual data. Well I adjusted my answer to just use the plain stream."
19064171,19063366,28178137,"'readCount-1' is incorrect, should be 'readCount'. In any case mere code is not an answer. You need to explain. -1"
19202859,19185144,28420545,"1) fork false : works  &#xA;2) Cannot use BeforeAndAfterAll : because, I need to execute methods before and after all tests  &#xA;3) Your fav : also works, but is it possible to add a before hook?"
19202859,19185144,28423339,You can add a before task: http://stackoverflow.com/questions/11964583/sbt-how-to-make-one-task-depend-on-other
19287255,19286834,28583694,Sorry I don't fully understand how to integrate this into my existing code. Am I to replace everything in my view with this? how would I display this in my template?
19287255,19286834,28584042,I've updated my question to show my template. Your solution works but it seems separate from what I have in my template..
19287255,19286834,28600274,"@thedeepfield, check updated answer."
19287255,19286834,28600342,awesome this helps. thanks!
19287255,19286834,28600381,"is it better to do create a method, or create a list in the view? for example `[(Option1, 2votes, 50%), (option2, 2votes, 50%)]`"
19287255,19286834,28600965,"@thedeepfield, I think method on model is better/cleaner, only problem is its computes `total_count` for each option. Creating list of dicts/list is also good way but you will have to modify that code if new attribute is added to model that needs to be displayed in template."
19327956,19327956,28630935,Can I flag my own question as duplicated?
19327956,19327956,28630992,@DyP Yes. I have different keywords so I didn't find it till minutes ago
19327956,19327956,28631023,(That comment has been created automatically because I voted to close as dup.)
19327956,19327956,28631030,"Really, ""random""? What are you, the NSA?"
19327979,19327956,28630872,"""Integers are four bytes long"" on this particular platform."
19327979,19327956,28630900,"@DyP Yes yes, I guess I should clarify..."
19329684,19329669,28634068,Thank you so much! I rarely program in VBA so I'm unfamiliar with its idiosyncrasies.
19403113,19403113,28759734,What is the error/exception you are getting ?
19403113,19403113,28759738,How is declared your enumMap ?
19403113,19403113,28760184,"Here is a demo : http://ideone.com/GBysFS ; we need more info, such as an error message to solve your problem."
19445636,19445636,28832331,have you tried .hide()?
19445636,19445636,28832344,"It should work, does it really pass the if statement? Put an alert in it and see if it does that"
19445636,19445636,28832372,`html('')` or `empty()` should work fine. My guess is that height is not equal to `100`. Can you put an example in a fiddle.
19445636,19445636,28832398,"`$('#scroller' ).innerHTML = '';` should fail, because `$('#scroller' )` will return you an object related to `jquery`. You could pull a native DOM object first: `$('#scroller' )[0].innerHTML = '';`"
19445636,19445636,28832407,can you use fiddle
19445636,19445636,28832433,"`$('#scroller' ).innerHTML = '';` is wrong however... should be `$('#scroller' )[0].innerHTML = '';` but I agree, the script don't pass the `if` statement"
19445636,19445636,28832508,Can we see your html as well
19445636,19445636,28832598,Remove the ? innerHTML` assignment as it will most certainly create a JS error (see comment from @Jari). And don't use alert - put a `console.log('in cleaning code')` and check if it is written to the console. After the `if` add `else console.log('scrollerDivHeight='+scrollerDivHeight);` so you see whats really happening.
19445636,19445636,28832702,@1ntello for what reason? it's a question related to jQuery.
19445636,19445636,28832724,see here it is not working http://jsfiddle.net/naveennsit/rgeHe/8/
19445636,19445636,28832811,"First, there is no scroller id in your fiddle and second the height never goes to 150, it's either 100 or 200 in your fiddle"
19445636,19445636,28833834,@Vallentin what if he has his id wrong or something
19445808,19445636,28832632,"OP has already tried empty(), something else is the problem"
19445808,19445636,28832736,http://jsfiddle.net/naveennsit/rgeHe/8/ it is not working
19445808,19445636,28833227,@user2648752 Updated the fiddle http://jsfiddle.net/Vinay199129/rgeHe/10/
19445853,19445636,28990446,no 1 responding to this question.
19526373,19526373,28974896,Is there a database involved?  I don't see that noted.
19526373,19526373,28975786,I hope this will help you:&#xD;&#xA;http://stackoverflow.com/questions/13386471/fixing-slow-initial-load-for-iis
19526373,19526373,28977963,What is it loading in those 12 seconds?
19526373,19526373,28980321,"@TechieJoe the site does call out to 2 different dbs, but even pages that don't reach out to them are slow initially, and then things speed up after that inital load.  Even pages that have heavy db access are quick during that time until next application pool connection timeout (NOT IIS idle timeout)."
