Repo,FileId,FileExt,PostId,SOUrl,GHUrl
bgourlie/idb-hang-repro,56deed13b3cbb59b6873510256f42c2adf730311,.md,27869246,https://stackoverflow.com/q/27869246#comment44160364_27869246,https://raw.githubusercontent.com/bgourlie/idb-hang-repro/master/README.md
brikis98/docker-osx-dev,8ab1af2627979abc583b1cbe4d0807bf9dbaa6b5,.md,26035919,https://stackoverflow.com/a/26035919,https://raw.githubusercontent.com/brikis98/docker-osx-dev/master/README.md
brikis98/docker-osx-dev,8ab1af2627979abc583b1cbe4d0807bf9dbaa6b5,.md,30090007,https://stackoverflow.com/q/30090007,https://raw.githubusercontent.com/brikis98/docker-osx-dev/master/README.md
charlesng/SampleAppArch,dd5713bd09236d9c1f582f27cc689423eee1e5b4,.md,44655954,https://stackoverflow.com/a/44655954,https://raw.githubusercontent.com/charlesng/SampleAppArch/master/app/src/main/java/com/cn29/aac/ui/masterdetail/README.md
charlesng/SampleAppArch,dd5713bd09236d9c1f582f27cc689423eee1e5b4,.md,44655954,https://stackoverflow.com/a/44655954,https://raw.githubusercontent.com/charlesng/SampleAppArch/master/app/src/main/java/com/cn29/aac/ui/viewpager/README.md
chrisport/setTimeIntent,16fc10a89b8e496175fd166b98863d7fd890cc2c,.md,23790083,https://stackoverflow.com/a/23790083,https://raw.githubusercontent.com/chrisport/setTimeIntent/master/README.md
dwighthouse/onfontready,8357c26df9ea2684708b66b9256048825be3e07c,.md,39172165,https://stackoverflow.com/q/39172165,https://raw.githubusercontent.com/dwighthouse/onfontready/master/docs/howItWorks.md
earloc/AppHost.Selenium,9e132afae0cb9f5ec4ab4dd11697eaf2c63fb1d9,.md,44004670,https://stackoverflow.com/a/44004670,https://raw.githubusercontent.com/earloc/AppHost.Selenium/master/README.md
hakre/XMLReaderIterator,156889945a9ae8272fd2876dc42f254dff822e5f,.md,15351723,https://stackoverflow.com/a/15351723,https://raw.githubusercontent.com/hakre/XMLReaderIterator/master/build/include/README.md
hakre/XMLReaderIterator,156889945a9ae8272fd2876dc42f254dff822e5f,.md,15351723,https://stackoverflow.com/a/15351723,https://raw.githubusercontent.com/hakre/XMLReaderIterator/master/README.md
hakre/XMLReaderIterator,156889945a9ae8272fd2876dc42f254dff822e5f,.md,24109776,https://stackoverflow.com/a/24109776,https://raw.githubusercontent.com/hakre/XMLReaderIterator/master/README.md
hakre/XMLReaderIterator,156889945a9ae8272fd2876dc42f254dff822e5f,.md,24109776,https://stackoverflow.com/a/24109776,https://raw.githubusercontent.com/hakre/XMLReaderIterator/master/build/include/README.md
jeanpierreb/js-quiz-app,d794e5c20efc6bbce208f747022c205ea6f18aac,.md,30403034,https://stackoverflow.com/q/30403034,https://raw.githubusercontent.com/jeanpierreb/js-quiz-app/master/README.md
jeremytammik/roomedit3d,59187781fdb725e6eda1f3fd92807816b0f1d480,.md,39488121,https://stackoverflow.com/a/39488121,https://raw.githubusercontent.com/jeremytammik/roomedit3d/master/README.md
koppor/git-oss-releaser,c802b1b9146e7ccebd8bc179872fc8918570bfd8,.md,11482925,https://stackoverflow.com/q/11482925,https://raw.githubusercontent.com/koppor/git-oss-releaser/master/README.md
mikepenz/MaterialDrawer,bd2b73b04cafaead102de9bd2f7511937325ba5a,.md,32542999,https://stackoverflow.com/a/32542999,https://raw.githubusercontent.com/mikepenz/MaterialDrawer/develop/FAQ/howto_modify_add_custom_draweritems.md
mikepenz/MaterialDrawer,bd2b73b04cafaead102de9bd2f7511937325ba5a,.md,32543209,https://stackoverflow.com/a/32543209,https://raw.githubusercontent.com/mikepenz/MaterialDrawer/develop/FAQ/howto_modify_add_custom_draweritems.md
mishin/dwimperl-windows,8ee160ba43ab909338467acb4c2e3dd661bfc64d,.md,33277287,https://stackoverflow.com/q/33277287,https://raw.githubusercontent.com/mishin/dwimperl-windows/master/README.md
neverstopbuilding/talon,292d68ade45e3f07ac62bc7d45225d9ca255ecb0,.md,29520563,https://stackoverflow.com/q/29520563,https://raw.githubusercontent.com/neverstopbuilding/talon/master/README.md
niftylettuce/check-chai,2e8276f2351b4af6722cf55412bae1beb4b10ddb,.md,15208067,https://stackoverflow.com/a/15208067,https://raw.githubusercontent.com/niftylettuce/check-chai/master/Readme.md
ntc2/haskell-call-trace,61491f7ec3f152615c8f2f7bc5852a7c1e969e29,.md,20829134,https://stackoverflow.com/a/20829134,https://raw.githubusercontent.com/ntc2/haskell-call-trace/master/README.md
onury/custom-error-test,312f5969deb23d7df22d1e6d7b43496c90ce7863,.md,35881508,https://stackoverflow.com/a/35881508,https://raw.githubusercontent.com/onury/custom-error-test/master/README.md
paragonie/random_compat,7fe78867d96994fef9f44f457f8aaaa1ea016ecf,.md,31631066,https://stackoverflow.com/q/31631066,https://raw.githubusercontent.com/paragonie/random_compat/master/CHANGELOG.md
rcongiu/Hive-JSON-Serde,669f9f08a7d33df2368a57f185de22bfc2bfeef6,.md,35344480,https://stackoverflow.com/q/35344480,https://raw.githubusercontent.com/rcongiu/Hive-JSON-Serde/develop/README.md
talexand/prime-suspects,81d6ce16caef0ce2efc5659bac62825941f26f27,.md,37713367,https://stackoverflow.com/q/37713367,https://raw.githubusercontent.com/talexand/prime-suspects/rust/README.md
weissi/c2hs-experiments,72c21b5636b2da395828a1fec08d453636780198,.md,12070800,https://stackoverflow.com/q/12070800,https://raw.githubusercontent.com/weissi/c2hs-experiments/master/README.md
xaphod/TransitionBugger,a2bccd9a3304337c9345fa993b2546d6aef82a11,.md,31537822,https://stackoverflow.com/q/31537822,https://raw.githubusercontent.com/xaphod/TransitionBugger/master/README.md
xqbase/compiler-eclipse,6bfde646fc8389386b40cc1a54b19d77876ad9cf,.md,26972192,https://stackoverflow.com/q/26972192,https://raw.githubusercontent.com/xqbase/compiler-eclipse/master/README.md
Glideh/django-ajax-login,57f64abc48ad45428d8fdd766dca2acd549990bb,.md,13394057,https://stackoverflow.com/q/13394057,https://raw.githubusercontent.com/Glideh/django-ajax-login/master/README.md
Leonti/haskell-memory-so,26583d229c5e03c740789f18cf416c7f227090c5,.md,41905139,https://stackoverflow.com/q/41905139,https://raw.githubusercontent.com/Leonti/haskell-memory-so/master/README.md
MartinThoma/connect-four,49d3e921d22c725f843e7cd1215681009698ee13,.md,13631776,https://stackoverflow.com/q/13631776,https://raw.githubusercontent.com/MartinThoma/connect-four/master/C/README.md
adrienjoly/npm-pdfreader,cea4004b9f41ae53e745541dc81b2004aeff0800,.md,49208414,https://stackoverflow.com/q/49208414,https://raw.githubusercontent.com/adrienjoly/npm-pdfreader/master/README.md
alalonde/ng2-breadcrumbs,7437c3508cd2797c7ae75bfaf0d2d1b1dedb1ad0,.md,38808735,https://stackoverflow.com/a/38808735,https://raw.githubusercontent.com/alalonde/ng2-breadcrumbs/master/README.md
brentvatne/angular-delay,1afe8404da0832db06a9b72d856854cfbd7179d8,.md,21420441,https://stackoverflow.com/a/21420441,https://raw.githubusercontent.com/brentvatne/angular-delay/master/README.md
colinodell/git-amend-old,95bf5e3f40fe0d4b76a245633702619154f1a5f9,.md,3940887,https://stackoverflow.com/a/3940887,https://raw.githubusercontent.com/colinodell/git-amend-old/master/README.md
dautermann/BluetoothTest,d1941ce416264516a332aab9a0d4b824a44d045c,.md,20896528,https://stackoverflow.com/q/20896528,https://raw.githubusercontent.com/dautermann/BluetoothTest/master/README.md
deltreey/angular-esc-key,e517db54a9667c57ee13ea1aa6c628a0c703d73b,.md,27044244,https://stackoverflow.com/a/27044244,https://raw.githubusercontent.com/deltreey/angular-esc-key/master/README.md
djgraff209/domconversion,362b9fb9f735a784630f3730b7c9116860382bbc,.md,25551952,https://stackoverflow.com/a/25551952,https://raw.githubusercontent.com/djgraff209/domconversion/master/README.md
edipofederle/resolve-clj,e0e557ce26d541963a50b4b6669633f5af6ce3c9,.md,30195711,https://stackoverflow.com/q/30195711,https://raw.githubusercontent.com/edipofederle/resolve-clj/master/README.md
ehuna/MvvmCross.Test.Uwp,9e79a6d729943b491545fdc3dacad65deb5b5200,.md,33064499,https://stackoverflow.com/q/33064499,https://raw.githubusercontent.com/ehuna/MvvmCross.Test.Uwp/master/README.md
joyofdata/rmongodbHelper,143206f64eae90bfdc2cbf03adb890ea5f9c95b8,.md,25473782,https://stackoverflow.com/a/25473782,https://raw.githubusercontent.com/joyofdata/rmongodbHelper/master/README.md
joyofdata/rmongodbHelper,143206f64eae90bfdc2cbf03adb890ea5f9c95b8,.md,25473070,https://stackoverflow.com/a/25473070,https://raw.githubusercontent.com/joyofdata/rmongodbHelper/master/README.md
joyofdata/rmongodbHelper,143206f64eae90bfdc2cbf03adb890ea5f9c95b8,.md,25239583,https://stackoverflow.com/a/25239583,https://raw.githubusercontent.com/joyofdata/rmongodbHelper/master/README.md
mathusummut/PrimeChecker,982cec8ac4d74f4a01309ff85fc5bee73af05f89,.md,42636952,https://stackoverflow.com/q/42636952,https://raw.githubusercontent.com/mathusummut/PrimeChecker/master/README.md
mhulse/grunt-html-boiler,3a62d5edf83fa77aa97f7b1285a68574e751a7e2,.md,14970339,https://stackoverflow.com/a/14970339,https://raw.githubusercontent.com/mhulse/grunt-html-boiler/gh-pages/README.md
ryanburnette/compose_url,f940191e2abe2c4c723256d9e407c1ab7513eef4,.md,27234822,https://stackoverflow.com/q/27234822,https://raw.githubusercontent.com/ryanburnette/compose_url/master/README.md
snowballrandom/bootstrap,f835cc0a1df02a3bf1ab1a813a62032d6571684a,.md,44346819,https://stackoverflow.com/a/44346819,https://raw.githubusercontent.com/snowballrandom/bootstrap/master/README.md
BenoitDuffez/ScriptRunner,c718a09e756975a4093a95cd6917152b64dc7f8a,.md,1044837,https://stackoverflow.com/a/1044837,https://raw.githubusercontent.com/BenoitDuffez/ScriptRunner/master/README.md
InsomniaNoir/kronoTweeter,e7641f5fd38e7f39f04f1b09347d537b778bc7a4,.md,33225533,https://stackoverflow.com/q/33225533,https://raw.githubusercontent.com/InsomniaNoir/kronoTweeter/master/README.md
InsomniaNoir/kronoTweeter,e7641f5fd38e7f39f04f1b09347d537b778bc7a4,.md,33139275,https://stackoverflow.com/q/33139275,https://raw.githubusercontent.com/InsomniaNoir/kronoTweeter/master/README.md
InsomniaNoir/kronoTweeter,e7641f5fd38e7f39f04f1b09347d537b778bc7a4,.md,33200143,https://stackoverflow.com/q/33200143,https://raw.githubusercontent.com/InsomniaNoir/kronoTweeter/master/README.md
MicroUtils/kotlin-logging,5c09828aa0c20c679a8091596bb7edc3d6cc0d80,.md,43146977,https://stackoverflow.com/q/43146977,https://raw.githubusercontent.com/MicroUtils/kotlin-logging/master/README.md
TedDawkin/C64_AI_Movement,3668b14e5fa7203321ef1d6c9cc4db48ded17b93,.md,34466958,https://stackoverflow.com/q/34466958,https://raw.githubusercontent.com/TedDawkin/C64_AI_Movement/master/README.md
adam-roth/droid-doze-test,bf7ce063aeb0054c136fd11a8accbf3ebccfab85,.md,44593369,https://stackoverflow.com/q/44593369,https://raw.githubusercontent.com/adam-roth/droid-doze-test/master/README.md
aschriner/django_bug_demo,d2863b64084276f04c378d1d45ecd2b0a718961c,.md,21631596,https://stackoverflow.com/q/21631596,https://raw.githubusercontent.com/aschriner/django_bug_demo/master/README.md
iMac239/CoreDataSegueDemo,39e1f0b53c85e9e40d4a0cbfb5e447a6031c95fc,.md,27514083,https://stackoverflow.com/a/27514083,https://raw.githubusercontent.com/iMac239/CoreDataSegueDemo/master/README.md
johnhunter/grunt-teamcity,4d667415c61184ad31ec53b2e2f3cbe97ee3aea4,.md,23844564,https://stackoverflow.com/a/23844564,https://raw.githubusercontent.com/johnhunter/grunt-teamcity/master/README.md
leftofnull/so-inheritance,fd5906001aa5e563490555c9cf0634fddd8ce898,.md,33285655,https://stackoverflow.com/q/33285655,https://raw.githubusercontent.com/leftofnull/so-inheritance/master/README.md
liuhongbo/DesktopIppOAuth,a5146669028b044cc09a4494612a2d838b0e3826,.md,22329226,https://stackoverflow.com/q/22329226,https://raw.githubusercontent.com/liuhongbo/DesktopIppOAuth/master/README.md
matteoferla/PrettyFastaJS,c172e41ea0fb456f6e964293956ebdd1a3239fa5,.md,32969120,https://stackoverflow.com/q/32969120,https://raw.githubusercontent.com/matteoferla/PrettyFastaJS/master/README.md
mikofski/dulwichPorcelain,2929c894694433891a03152000dc09607ddb6bf3,.md,6640755,https://stackoverflow.com/a/6640755,https://raw.githubusercontent.com/mikofski/dulwichPorcelain/master/README.md
monsdar/BoostSymLinkError,ed25cb607f9f50d2367252915d014fb5a0a0e7e7,.md,22668337,https://stackoverflow.com/q/22668337,https://raw.githubusercontent.com/monsdar/BoostSymLinkError/master/README.md
pettarin/rb_smil_emulator,087ae3ac0179379bfae143087505e0ac5ee8fdb5,.md,16922631,https://stackoverflow.com/q/16922631,https://raw.githubusercontent.com/pettarin/rb_smil_emulator/master/README.md
prt2121/DataBindingSample,6959ace65d7176e1b267376aa55a73d00158378d,.md,30520293,https://stackoverflow.com/a/30520293,https://raw.githubusercontent.com/prt2121/DataBindingSample/master/README.md
rishi420/SwipeWhileScroll,7b1db6fa531a6db21535ceb375eb3fb086d7c6b6,.md,21211034,https://stackoverflow.com/a/21211034,https://raw.githubusercontent.com/rishi420/SwipeWhileScroll/master/README.md
rswinkle/opengl_reference,f4db25d4a58721e4108843ffe6c8094c896d1b63,.md,22675164,https://stackoverflow.com/a/22675164,https://raw.githubusercontent.com/rswinkle/opengl_reference/master/README.md
telefonicaid/fiware-orion,f7e57c9c46e08ac9ee0d90759218e5e34ad68769,.md,28498460,https://stackoverflow.com/q/28498460,https://raw.githubusercontent.com/telefonicaid/fiware-orion/master/doc/manuals/admin/upgrading_crossing_0-19-0.md
telefonicaid/fiware-orion,ca4867ce2e4d5218afd8d9f8749a9fc0315e27ff,.md,28498460,https://stackoverflow.com/q/28498460,https://raw.githubusercontent.com/telefonicaid/fiware-orion/master/doc/manuals.jp/admin/upgrading_crossing_0-19-0.md
the-Arioch/Delphi-XmlLite,ee79c0f250433d67edd9a36b6339a8a1e0784185,.md,6969959,https://stackoverflow.com/a/6969959,https://raw.githubusercontent.com/the-Arioch/Delphi-XmlLite/master/README.md
Nikita2k/resizableTextView,a66bdb528ec5eaf0ec90138f84057e27a8177810,.md,24950357,https://stackoverflow.com/a/24950357,https://raw.githubusercontent.com/Nikita2k/resizableTextView/master/README.md
NthPortal/cancellable-task,924e077f78a0c406c65b417f5b95958bca054375,.md,39986418,https://stackoverflow.com/a/39986418,https://raw.githubusercontent.com/NthPortal/cancellable-task/master/README.md
SwiftArchitect/SO-32342486,d75b3e16f734b45b061e8393c5e248c5fe275561,.md,33750932,https://stackoverflow.com/a/33750932,https://raw.githubusercontent.com/SwiftArchitect/SO-32342486/master/README.md
SwiftArchitect/SO-32342486,d75b3e16f734b45b061e8393c5e248c5fe275561,.md,32343080,https://stackoverflow.com/a/32343080,https://raw.githubusercontent.com/SwiftArchitect/SO-32342486/master/README.md
Unitarian/Unity-Extensions,c134144ec68f18a8c396565987dba05bf43dc334,.md,38479097,https://stackoverflow.com/a/38479097,https://raw.githubusercontent.com/Unitarian/Unity-Extensions/master/FlowLayoutGroup/README.md
brettryan/io-recurse-tests,965f807f123767c849878e7fa1b6b339d9c748a0,.md,2056258,https://stackoverflow.com/a/2056258,https://raw.githubusercontent.com/brettryan/io-recurse-tests/master/README.md
brettryan/io-recurse-tests,965f807f123767c849878e7fa1b6b339d9c748a0,.md,24006711,https://stackoverflow.com/a/24006711,https://raw.githubusercontent.com/brettryan/io-recurse-tests/master/README.md
coin-au-carre/MultiDimGrid,905b04b61f52c6879582398c082c60b04e75e6d4,.md,31449433,https://stackoverflow.com/q/31449433,https://raw.githubusercontent.com/coin-au-carre/MultiDimGrid/master/README.md
gajus/orientationchangeend,be5a112066a417a5b6762d886b0d6b1587c505cd,.md,26829517,https://stackoverflow.com/q/26829517,https://raw.githubusercontent.com/gajus/orientationchangeend/master/.gitdown/README.md
gajus/orientationchangeend,dd405b00a584e4ae83d49a87bb379fc669c5fff8,.md,26829517,https://stackoverflow.com/q/26829517,https://raw.githubusercontent.com/gajus/orientationchangeend/master/README.md
jfahrenkrug/StoryboardLint,cfcb8e166851cc8762d019885e64aff004f157d0,.md,19457257,https://stackoverflow.com/a/19457257,https://raw.githubusercontent.com/jfahrenkrug/StoryboardLint/master/README.md
jorgemanrubia/lazy_columns,13a1effb55d66f73a56945172f77311b02c4ce9f,.md,3274347,https://stackoverflow.com/a/3274347,https://raw.githubusercontent.com/jorgemanrubia/lazy_columns/master/README.md
lifegadget/ui-number-input,fd902e6760516288afd07af7e459e229d20d9186,.md,27732800,https://stackoverflow.com/q/27732800,https://raw.githubusercontent.com/lifegadget/ui-number-input/master/README.md
lightbody/browsermob-proxy,e932b282ca713f9af554cc0b16d054915688f520,.md,41373808,https://stackoverflow.com/a/41373808,https://raw.githubusercontent.com/lightbody/browsermob-proxy/master/README.md
mj1856/SimpleImpersonation,375e0dd139be7633d79315c35b0f165a93e2e92d,.md,18198291,https://stackoverflow.com/q/18198291,https://raw.githubusercontent.com/mj1856/SimpleImpersonation/master/README.md
mlk/magical-provider-guice,3c01bc8161c6548440aa3011de29755c5aa22bb0,.md,35747432,https://stackoverflow.com/a/35747432,https://raw.githubusercontent.com/mlk/magical-provider-guice/master/README.md
paul-blundell/OverflowTabs,25544e47ddea875dbe5ffd68811d5f9e6ebf254e,.md,23802234,https://stackoverflow.com/a/23802234,https://raw.githubusercontent.com/paul-blundell/OverflowTabs/master/README.md
richpeck/exception_handler,2de64851a687c053c0280194ac991585c6f3436e,.md,19279062,https://stackoverflow.com/a/19279062,https://raw.githubusercontent.com/richpeck/exception_handler/master/README.md
slorber/backspace-disabler,b59d0caf7564152ceb6acd895ca11e66d93a2195,.md,1495219,https://stackoverflow.com/q/1495219,https://raw.githubusercontent.com/slorber/backspace-disabler/master/README.md
stanislaw/NativeAutomation,3fe9338428048a6dd6f644f6587855119c3330fe,.md,19691399,https://stackoverflow.com/q/19691399,https://raw.githubusercontent.com/stanislaw/NativeAutomation/master/README.md
suragch/AndroidFontMetrics,5a94c3a41262e00107d7c004ac457f3977614546,.md,42091739,https://stackoverflow.com/a/42091739,https://raw.githubusercontent.com/suragch/AndroidFontMetrics/master/README.md
zhoukekestar/webcomponents,a32ae8124cd6afb148eececb7d2e6f4b81116393,.md,40814688,https://stackoverflow.com/q/40814688,https://raw.githubusercontent.com/zhoukekestar/webcomponents/master/components/template-mini/README.md
FluidApps/bootstrap-horizon,df0ce58fdfb32d15551fd1eddf0be9214f42cd33,.md,20335239,https://stackoverflow.com/a/20335239,https://raw.githubusercontent.com/FluidApps/bootstrap-horizon/master/readme.md
Nodeclipse/eclipse-node-ide,82c9b05e5d54c0a5091ac93103a0b97a5977472c,.md,15610410,https://stackoverflow.com/q/15610410,https://raw.githubusercontent.com/Nodeclipse/eclipse-node-ide/master/Roadmap.md
PPartisan/TestNavButtonMenu,34b61fbdeda48734812eb5489ca73857e3673ee4,.md,31923113,https://stackoverflow.com/a/31923113,https://raw.githubusercontent.com/PPartisan/TestNavButtonMenu/master/README.md
